movie_id,title,clean_title,image_label
1623,La Ceremonie,la ceremonie,image_1623.jpg
1624,Hush,hush,image_1624.jpg
1625,Nightwatch,nightwatch,image_1625.jpg
1626,Nobody Loves Me,nobody loves me,image_1626.jpg
1627,The Wife,the wife,image_1627.jpg
1628,Lamerica,lamerica,image_1628.jpg
1629,Nico Icon,nico icon,image_1629.jpg
1630,The Silence of the Palace,the silence of the palace,image_1630.jpg
1631,The Slingshot,the slingshot,image_1631.jpg
1632,Land and Freedom,land and freedom,image_1632.jpg
1633,Cold Fever,cold fever,image_1633.jpg
1634,Under the Domin Tree,under the domin tree,image_1634.jpg
1635,Two Friends ,two friends ,image_1635.jpg
1636,Brothers in Trouble,brothers in trouble,image_1636.jpg
1637,Girls Town,girls town,image_1637.jpg
1638,Normal Life,normal life,image_1638.jpg
1639,Bitter Sugar,bitter sugar,image_1639.jpg
1640,The Eighth Day,the eighth day,image_1640.jpg
1641,Dadetown,dadetown,image_1641.jpg
1642,Some Mother's Son,some mother's son,image_1642.jpg
1643,Angel Baby,angel baby,image_1643.jpg
1644,Sudden Manhattan,sudden manhattan,image_1644.jpg
1645,The Butcher Boy,the butcher boy,image_1645.jpg
1646,Men With Guns,men with guns,image_1646.jpg
1647,Hana-bi,hana-bi,image_1647.jpg
1648,"Niagara, Niagara","niagara, niagara",image_1648.jpg
1649,The Big One,the big one,image_1649.jpg
1650,The Butcher Boy,the butcher boy,image_1650.jpg
1651,The Spanish Prisoner,the spanish prisoner,image_1651.jpg
1652,Temptress Moon,temptress moon,image_1652.jpg
1653,Entertaining Angels: The Dorothy Day Story,entertaining angels: the dorothy day story,image_1653.jpg
1654,Chairman of the Board,chairman of the board,image_1654.jpg
1655,The Favor,the favor,image_1655.jpg
1656,Little City,little city,image_1656.jpg
1657,Target,target,image_1657.jpg
1658,The Substance of Fire,the substance of fire,image_1658.jpg
1659,Getting Away With Murder,getting away with murder,image_1659.jpg
1660,Small Faces,small faces,image_1660.jpg
1661,The New Age,the new age,image_1661.jpg
1662,Rough Magic,rough magic,image_1662.jpg
1663,Nothing Personal,nothing personal,image_1663.jpg
1664,8 Heads in a Duffel Bag,8 heads in a duffel bag,image_1664.jpg
1665,A Brother's Kiss,a brother's kiss,image_1665.jpg
1666,Ripe,ripe,image_1666.jpg
1667,The Next Step,the next step,image_1667.jpg
1668,Wedding Bell Blues,wedding bell blues,image_1668.jpg
1669,MURDER and murder,murder and murder,image_1669.jpg
1670,Tainted,tainted,image_1670.jpg
1671,A Further Gesture,a further gesture,image_1671.jpg
1672,Kika,kika,image_1672.jpg
1673,Mirage,mirage,image_1673.jpg
1674,Mamma Roma,mamma roma,image_1674.jpg
1675,The Sunchaser,the sunchaser,image_1675.jpg
1676,The War at Home,the war at home,image_1676.jpg
1677,Sweet Nothing,sweet nothing,image_1677.jpg
1678,Mother and Son,mother and son,image_1678.jpg
1679,B. Monkey,b. monkey,image_1679.jpg
1680,Sliding Doors,sliding doors,image_1680.jpg
1681,You So Crazy,you so crazy,image_1681.jpg
1682,Scream of Stone,scream of stone,image_1682.jpg
