movie_id,old_title,title,clean_title,poster_info,imdb_url,poster_url
1282,"Grass Harp, The (1995)",The Grass Harp,the grass harp,"(1282, 'manual')",http://www.imdb.com/title/tt0113211/,manual
1283,Out to Sea (1997),Out to Sea,out to sea,"(1283, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MTk0OTU3Ml5BMl5BanBnXkFtZTcwOTYyMjYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MTk0OTU3Ml5BMl5BanBnXkFtZTcwOTYyMjYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
1284,Before and After (1996),Before and After,before and after,"(1284, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwODk4NDkzNF5BMl5BanBnXkFtZTcwMjA0MjUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwODk4NDkzNF5BMl5BanBnXkFtZTcwMjA0MjUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
1285,Princess Caraboo (1994),Princess Caraboo,princess caraboo,"(1285, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MDg5ODgzN15BMl5BanBnXkFtZTcwNzQ1ODEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MDg5ODgzN15BMl5BanBnXkFtZTcwNzQ1ODEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1286,Shall We Dance? (1937),Shall We Dance?,shall we dance?,"(1286, 'manual')",http://www.imdb.com/title/tt0029546/,manual
1287,Ed (1996),Ed,ed,"(1287, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MjU2NDUxNV5BMl5BanBnXkFtZTcwNzIyMDIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MjU2NDUxNV5BMl5BanBnXkFtZTcwNzIyMDIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
1288,Denise Calls Up (1995),Denise Calls Up,denise calls up,"(1288, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MTM1NjIxNV5BMl5BanBnXkFtZTcwMTc5OTkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MTM1NjIxNV5BMl5BanBnXkFtZTcwMTc5OTkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1289,Jack and Sarah (1995),Jack and Sarah,jack and sarah,"(1289, 'manual')",http://www.imdb.com/title/tt0113448/,manual
1290,Country Life (1994),Country Life,country life,"(1290, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNzM5MDM1Ml5BMl5BanBnXkFtZTcwMDMwMTYyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNzM5MDM1Ml5BMl5BanBnXkFtZTcwMDMwMTYyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
1291,Celtic Pride (1996),Celtic Pride,celtic pride,"(1291, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MjMxNTM5Ml5BMl5BanBnXkFtZTYwOTE3NDM5._V1_UY268_CR2,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MjMxNTM5Ml5BMl5BanBnXkFtZTYwOTE3NDM5._V1_UY268_CR2,0,182,268_AL_.jpg"
1292,"Simple Wish, A (1997)",A Simple Wish,a simple wish,"(1292, 'manual')",http://www.imdb.com/title/tt0120133/,manual
1293,Star Kid (1997),Star Kid,star kid,"(1293, 'manual')",http://www.imdb.com/title/tt0120478/,manual
1294,Ayn Rand: A Sense of Life (1997),Ayn Rand: A Sense of Life,ayn rand: a sense of life,"(1294, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0ODQ0NzczNF5BMl5BanBnXkFtZTcwNDIyNTAyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0ODQ0NzczNF5BMl5BanBnXkFtZTcwNDIyNTAyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
1295,Kicked in the Head (1997),Kicked in the Head,kicked in the head,"(1295, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNDI4MzQ5OV5BMl5BanBnXkFtZTcwNjk0MDQyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNDI4MzQ5OV5BMl5BanBnXkFtZTcwNjk0MDQyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
1296,Indian Summer (1996),Indian Summer,indian summer,"(1296, 'https://images-na.ssl-images-amazon.com/images/M/MV5BODM3NzI3NTgzMV5BMl5BanBnXkFtZTcwODIzODAzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BODM3NzI3NTgzMV5BMl5BanBnXkFtZTcwODIzODAzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
1297,Love Affair (1994),Love Affair,love affair,"(1297, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MzY0NTE3MF5BMl5BanBnXkFtZTcwOTk1NTAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MzY0NTE3MF5BMl5BanBnXkFtZTcwOTk1NTAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1298,"Band Wagon, The (1953)",The Band Wagon,the band wagon,"(1298, 'manual')",http://www.imdb.com/title/tt0045537/,manual
1299,Penny Serenade (1941),Penny Serenade,penny serenade,"(1299, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3MDI0MTc2NzReQTJeQWpwZ15BbWU3MDk5MjM1NTE@._V1_UY268_CR43,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3MDI0MTc2NzReQTJeQWpwZ15BbWU3MDk5MjM1NTE@._V1_UY268_CR43,0,182,268_AL_.jpg"
1300,'Til There Was You (1997),'Til There Was You,'til there was you,"(1300, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMzAyNDY4Nzg4OF5BMl5BanBnXkFtZTcwNzQ4NTQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzAyNDY4Nzg4OF5BMl5BanBnXkFtZTcwNzQ4NTQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1301,Stripes (1981),Stripes,stripes,"(1301, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NzU2NjYyNF5BMl5BanBnXkFtZTgwMjg1MzQxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NzU2NjYyNF5BMl5BanBnXkFtZTgwMjg1MzQxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
1302,Late Bloomers (1996),Late Bloomers,late bloomers,"(1302, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MDE2NzY0Ml5BMl5BanBnXkFtZTcwMTY4MTkzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MDE2NzY0Ml5BMl5BanBnXkFtZTcwMTY4MTkzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1303,"Getaway, The (1994)",The Getaway,the getaway,"(1303, 'manual')",http://www.imdb.com/title/tt0109890/,manual
1304,New York Cop (1996),New York Cop,new york cop,"(1304, 'manual')",http://www.imdb.com/title/tt0117169/,manual
1305,National Lampoon's Senior Trip (1995),National Lampoon's Senior Trip,national lampoon's senior trip,"(1305, 'manual')",http://www.imdb.com/title/tt0113936/,manual
1306,Delta of Venus (1994),Delta of Venus,delta of venus,"(1306, 'manual')",http://www.imdb.com/title/tt0109593/,manual
1307,Carmen Miranda: Bananas Is My Business (1994),Carmen Miranda: Bananas Is My Business,carmen miranda: bananas is my business,"(1307, 'manual')",http://www.imdb.com/title/tt0109381/,manual
1308,Babyfever (1994),Babyfever,babyfever,"(1308, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NTY2NjkzNl5BMl5BanBnXkFtZTcwNjUyMDQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NTY2NjkzNl5BMl5BanBnXkFtZTcwNjUyMDQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1309,"Very Natural Thing, A (1974)",A Very Natural Thing,a very natural thing,"(1309, 'manual')",http://www.imdb.com/title/tt0072362/,manual
1310,"Walk in the Sun, A (1945)",A Walk in the Sun,a walk in the sun,"(1310, 'manual')",http://www.imdb.com/title/tt0038235/,manual
1311,Waiting to Exhale (1995),Waiting to Exhale,waiting to exhale,"(1311, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMTMyMTgyM15BMl5BanBnXkFtZTcwOTc4OTQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMTMyMTgyM15BMl5BanBnXkFtZTcwOTc4OTQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1312,"Pompatus of Love, The (1996)",The Pompatus of Love,the pompatus of love,"(1312, 'manual')",http://www.imdb.com/title/tt0117357/,manual
1313,Palmetto (1998),Palmetto,palmetto,"(1313, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNTk2MjE2NDY2NV5BMl5BanBnXkFtZTcwMTcxMTQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTk2MjE2NDY2NV5BMl5BanBnXkFtZTcwMTcxMTQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
1314,Surviving the Game (1994),Surviving the Game,surviving the game,"(1314, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzY0MDU0OV5BMl5BanBnXkFtZTcwNjIxNTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzY0MDU0OV5BMl5BanBnXkFtZTcwNjIxNTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1315,Inventing the Abbotts (1997),Inventing the Abbotts,inventing the abbotts,"(1315, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2Mjk5MzEzMF5BMl5BanBnXkFtZTcwNzY4NzgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2Mjk5MzEzMF5BMl5BanBnXkFtZTcwNzY4NzgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
1316,"Horse Whisperer, The (1998)",The Horse Whisperer,the horse whisperer,"(1316, 'manual')",http://www.imdb.com/title/tt0119314/,manual
1317,"Journey of August King, The (1995)",The Journey of August King,the journey of august king,"(1317, 'manual')",http://www.imdb.com/title/tt0113490/,manual
1318,Catwalk (1995),Catwalk,catwalk,"(1318, 'manual')",http://www.imdb.com/title/tt0112646/,manual
1319,"Neon Bible, The (1995)",The Neon Bible,the neon bible,"(1319, 'manual')",http://www.imdb.com/title/tt0113952/,manual
1320,Homage (1995),Homage,homage,"(1320, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyMjU0MjkwM15BMl5BanBnXkFtZTcwMDAzOTIyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyMjU0MjkwM15BMl5BanBnXkFtZTcwMDAzOTIyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1321,Open Season (1996),Open Season,open season,"(1321, 'manual')",http://www.imdb.com/title/tt0114047/,manual
1322,Metisse (Caf_ au Lait) (1993),Metisse,metisse,"(1322, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMDk4MDMzMl5BMl5BanBnXkFtZTcwMTU4ODgyMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMDk4MDMzMl5BMl5BanBnXkFtZTcwMTU4ODgyMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
1323,"Wooden Man's Bride, The (Wu Kui) (1994)",The Wooden Man's Bride,the wooden man's bride,"(1323, 'manual')",http://www.imdb.com/title/tt0111752/,manual
1324,Loaded (1994),Loaded,loaded,"(1324, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyNzA2MzY2NF5BMl5BanBnXkFtZTcwNDY5NTUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyNzA2MzY2NF5BMl5BanBnXkFtZTcwNDY5NTUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1325,August (1996),August,august,"(1325, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5MDM3Njg3M15BMl5BanBnXkFtZTcwNTMzNDQzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5MDM3Njg3M15BMl5BanBnXkFtZTcwNTMzNDQzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
1326,Boys (1996),Boys,boys,"(1326, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MzE3NTg1OF5BMl5BanBnXkFtZTcwOTg3ODUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MzE3NTg1OF5BMl5BanBnXkFtZTcwOTg3ODUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1327,Captives (1994),Captives,captives,"(1327, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MTQ1MTU1Ml5BMl5BanBnXkFtZTYwMjAyMjk5._V1_UY268_CR1,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MTQ1MTU1Ml5BMl5BanBnXkFtZTYwMjAyMjk5._V1_UY268_CR1,0,182,268_AL_.jpg"
1328,Of Love and Shadows (1994),Of Love and Shadows,of love and shadows,"(1328, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTMxMjk4OV5BMl5BanBnXkFtZTcwMzUzODkyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTMxMjk4OV5BMl5BanBnXkFtZTcwMzUzODkyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
1329,"Low Life, The (1994)",The Low Life,the low life,"(1329, 'manual')",http://www.imdb.com/title/tt0110400/,manual
1330,An Unforgettable Summer (1994),An Unforgettable Summer,an unforgettable summer,"(1330, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2OTcwMDAzNF5BMl5BanBnXkFtZTcwMDk4MDQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2OTcwMDAzNF5BMl5BanBnXkFtZTcwMDk4MDQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)","The Last Klezmer: Leopold Kozlowski, His Life and Music","the last klezmer: leopold kozlowski, his life and music","(1331, 'manual')",http://www.imdb.com/title/tt0113610/,manual
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),My Life and Times With Antonin Artaud,my life and times with antonin artaud,"(1332, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MjE5MTQ5MF5BMl5BanBnXkFtZTcwOTMzNzcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MjE5MTQ5MF5BMl5BanBnXkFtZTcwOTMzNzcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1333,Midnight Dancers (Sibak) (1994),Midnight Dancers,midnight dancers,"(1333, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMzMxNzcwN15BMl5BanBnXkFtZTcwNjE3NDYxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMzMxNzcwN15BMl5BanBnXkFtZTcwNjE3NDYxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1334,Somebody to Love (1994),Somebody to Love,somebody to love,"(1334, 'manual')",http://www.imdb.com/title/tt0111237/,manual
1335,American Buffalo (1996),American Buffalo,american buffalo,"(1335, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyOTA2MjY3OF5BMl5BanBnXkFtZTcwODMwODQ2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyOTA2MjY3OF5BMl5BanBnXkFtZTcwODMwODQ2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1336,Kazaam (1996),Kazaam,kazaam,"(1336, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NjAwMjg0MF5BMl5BanBnXkFtZTcwODgwNDMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NjAwMjg0MF5BMl5BanBnXkFtZTcwODgwNDMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
1337,Larger Than Life (1996),Larger Than Life,larger than life,"(1337, 'https://images-na.ssl-images-amazon.com/images/M/MV5BODM0NzY3NjcyM15BMl5BanBnXkFtZTcwODYzNzA2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BODM0NzY3NjcyM15BMl5BanBnXkFtZTcwODYzNzA2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1338,Two Deaths (1995),Two Deaths,two deaths,"(1338, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNjkxMjAwNzM3M15BMl5BanBnXkFtZTcwMDAwNDEyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjkxMjAwNzM3M15BMl5BanBnXkFtZTcwMDAwNDEyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1339,Stefano Quantestorie (1993),Stefano Quantestorie,stefano quantestorie,"(1339, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1OTkyOTE5N15BMl5BanBnXkFtZTcwNTgyNDQzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1OTkyOTE5N15BMl5BanBnXkFtZTcwNTgyNDQzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1340,"Crude Oasis, The (1995)",The Crude Oasis,the crude oasis,"(1340, 'manual')",http://www.imdb.com/title/tt0112746/,manual
1341,Hedd Wyn (1992),Hedd Wyn,hedd wyn,"(1341, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1ODU3NjI4M15BMl5BanBnXkFtZTcwNjA3ODcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1ODU3NjI4M15BMl5BanBnXkFtZTcwNjA3ODcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1342,"Convent, The (Convento, O) (1995)",The Convent,the convent,"(1342, 'manual')",http://www.imdb.com/title/tt0112716/,manual
1343,Lotto Land (1995),Lotto Land,lotto land,"(1343, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MzE3NzA4NF5BMl5BanBnXkFtZTYwMzIxODg4._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MzE3NzA4NF5BMl5BanBnXkFtZTYwMzIxODg4._V1_UX182_CR0,0,182,268_AL_.jpg"
1344,"Story of Xinghua, The (1993)",The Story of Xinghua,the story of xinghua,"(1344, 'manual')",http://www.imdb.com/title/tt0108227/,manual
1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",The Day the Sun Turned Cold,the day the sun turned cold,"(1345, 'manual')",http://www.imdb.com/title/tt0111424/,manual
1346,Dingo (1992),Dingo,dingo,"(1346, 'manual')",http://www.imdb.com/title/tt0104109/,manual
1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)",The Ballad of Narayama,the ballad of narayama,"(1347, 'manual')",http://www.imdb.com/title/tt0051980/,manual
1348,Every Other Weekend (1990),Every Other Weekend,every other weekend,"(1348, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNTk2MDQ3MjU2OF5BMl5BanBnXkFtZTcwNzYzNzgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTk2MDQ3MjU2OF5BMl5BanBnXkFtZTcwNzYzNzgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1349,Mille bolle blu (1993),Mille bolle blu,mille bolle blu,"(1349, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNzYxNzgyODE1NF5BMl5BanBnXkFtZTcwMTgyODYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzYxNzgyODE1NF5BMl5BanBnXkFtZTcwMTgyODYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1350,Crows and Sparrows (1949),Crows and Sparrows,crows and sparrows,"(1350, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0ODgzNzQ5Ml5BMl5BanBnXkFtZTcwNDMwMTE0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0ODgzNzQ5Ml5BMl5BanBnXkFtZTcwNDMwMTE0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1351,Lover's Knot (1996),Lover's Knot,lover's knot,"(1351, 'manual')",http://www.imdb.com/title/tt0116934/,manual
1352,Shadow of Angels (Schatten der Engel) (1976),Shadow of Angels,shadow of angels,"(1352, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTEzMzYzOTYxOTJeQTJeQWpwZ15BbWU4MDUwMzA3MTMx._V1_UY268_CR2,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEzMzYzOTYxOTJeQTJeQWpwZ15BbWU4MDUwMzA3MTMx._V1_UY268_CR2,0,182,268_AL_.jpg"
1353,1-900 (1994),1-900,1-900,"(1353, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0Mzk2OTM1MV5BMl5BanBnXkFtZTcwOTU4MDEzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0Mzk2OTM1MV5BMl5BanBnXkFtZTcwOTU4MDEzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1354,Venice/Venice (1992),Venice/Venice,venice/venice,"(1354, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3OTE5ODA0NV5BMl5BanBnXkFtZTcwNDE2NDMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3OTE5ODA0NV5BMl5BanBnXkFtZTcwNDE2NDMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1355,Infinity (1996),Infinity,infinity,"(1355, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNDQzMDI0Nl5BMl5BanBnXkFtZTcwMzc1OTIyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNDQzMDI0Nl5BMl5BanBnXkFtZTcwMzc1OTIyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
1356,Ed's Next Move (1996),Ed's Next Move,ed's next move,"(1356, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NTQ3NDcyMl5BMl5BanBnXkFtZTcwMTkzMjMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NTQ3NDcyMl5BMl5BanBnXkFtZTcwMTkzMjMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1357,For the Moment (1994),For the Moment,for the moment,"(1357, 'manual')",http://www.imdb.com/title/tt0109823/,manual
1358,The Deadly Cure (1996),The Deadly Cure,the deadly cure,"(1358, 'no link available')",http://www.imdb.com/title/tt0645145/,no link available
1359,Boys in Venice (1996),Boys in Venice,boys in venice,"(1359, 'no link available')",http://www.imdb.com/title/tt0211986/,no link available
1360,"Sexual Life of the Belgians, The (1994)",The Sexual Life of the Belgians,the sexual life of the belgians,"(1360, 'manual')",http://www.imdb.com/title/tt0111622/,manual
1361,"Search for One-eye Jimmy, The (1996)",The Search for One-eye Jimmy,the search for one-eye jimmy,"(1361, 'manual')",http://www.imdb.com/title/tt0117577/,manual
1362,American Strays (1996),American Strays,american strays,"(1362, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyODY1OTYxMF5BMl5BanBnXkFtZTcwNTk4ODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyODY1OTYxMF5BMl5BanBnXkFtZTcwNTk4ODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1363,"Leopard Son, The (1996)",The Leopard Son,the leopard son,"(1363, 'manual')",http://www.imdb.com/title/tt0116859/,manual
1364,Bird of Prey (1996),Bird of Prey,bird of prey,"(1364, 'manual')",http://www.imdb.com/title/tt0115684/,manual
1365,Johnny 100 Pesos (1993),Johnny 100 Pesos,johnny 100 pesos,"(1365, 'manual')",http://www.imdb.com/title/tt0107274/,manual
1366,JLG/JLG - autoportrait de d_cembre (1994),JLG/JLG: Self-Portrait in December,jlg/jlg: self-portrait in december,"(1366, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNjU4MTQ5MDMwOV5BMl5BanBnXkFtZTcwNjI3MDQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjU4MTQ5MDMwOV5BMl5BanBnXkFtZTcwNjI3MDQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1367,Faust (1994),Faust,faust,"(1367, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMzM4ODg4N15BMl5BanBnXkFtZTgwMjQ4NzEwMjE@._V1_UY268_CR7,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMzM4ODg4N15BMl5BanBnXkFtZTgwMjQ4NzEwMjE@._V1_UY268_CR7,0,182,268_AL_.jpg"
1368,Mina Tannenbaum (1994),Mina Tannenbaum,mina tannenbaum,"(1368, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzOTMxNTc3NV5BMl5BanBnXkFtZTcwOTE5MjcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzOTMxNTc3NV5BMl5BanBnXkFtZTcwOTE5MjcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
